bin	observed	predicted	residual	idx	good_residual	pvals	chr	start	end
4_214	3.03405145825524	1.554887056350708	1.4791644019045318	15539	1.4791644019045318	0.002439193541394047	chr4	21305965	21405992
1_1062	2.78588926165257	1.6932549476623535	1.0926343139902164	42	1.0926343139902164	0.007321080107757278	chr1	106121221	106221240
10_677	-0.206248420642087	0.46014678478240967	-0.6663952054244967	2570	0.6663952054244967	0.03826234590431333	chr10	67616901	67716925
18_362	1.6375833310764	0.901314914226532	0.7362684168498681	9070	0.7362684168498681	0.028024476530426088	chr18	36135740	36235838
9_737	-0.293922185638953	0.33711346983909607	-0.6310356554780491	21816	0.6310356554780491	0.0450787225104689	chr9	73606625	73706633
15_282	1.08580037179786	0.3227061927318573	0.7630941790660026	6863	0.7630941790660026	0.024978228220735116	chr15	28108431	28208460
11_289	1.77807916159881	0.8645066022872925	0.9135725593115176	3415	0.9135725593115176	0.013694700856541262	chr11	28801153	28901156
4_1388	-1.33793792778631	-0.2254135012626648	-1.1125244265236451	15010	1.1125244265236451	0.006865073212006112	chr4	138738837	138838864
1_1994	1.64337780786841	0.9197434186935425	0.7236343891748676	747	0.7236343891748676	0.029610615568726628	chr1	199339861	199439880
4_305	2.51367783957344	1.376832127571106	1.136845712002334	15639	1.136845712002334	0.006354183651320491	chr4	30408513	30508540
18_639	2.40682662718376	1.495337963104248	0.9114886640795121	9357	0.9114886640795121	0.013802335790706747	chr18	63863163	63963261
2_1959	1.69038177670818	0.8968757390975952	0.7935060376105847	10869	0.7935060376105847	0.02198856970642223	chr2	195878321	195978360
7_1265	-0.219869728443964	0.42950645089149475	-0.6493761793354588	18942	0.6493761793354588	0.041382137006481676	chr7	126430337	126530360
4_281	-0.552416746137003	0.32538706064224243	-0.8778038067792454	15613	0.8778038067792454	0.015693507727198283	chr4	28007841	28107868
4_567	0.980570496637064	0.2899426519870758	0.6906278446499882	15880	0.6906278446499882	0.03428017027821651	chr4	56615849	56715876
3_368	0.781706198992437	0.09362702816724777	0.6880791708251892	14038	0.6880791708251892	0.03467540917057872	chr3	36704038	36804048
1_2432	3.00073734863976	1.6061714887619019	1.3945658598778583	918	1.3945658598778583	0.0030282380893077313	chr1	243148621	243248640
4_1362	2.56092925409309	1.480443000793457	1.0804862532996329	14982	1.0804862532996329	0.007618044835711175	chr4	136138109	136238136
6_228	1.03986587557042	0.39540520310401917	0.6444606724664008	18151	0.6444606724664008	0.04233738390181801	chr6	22701817	22801824
9_836	1.60813224780112	0.9715664386749268	0.6365658091261932	21921	0.6365658091261932	0.04392542458855148	chr9	83507516	83607524
4_853	1.34637158531394	0.7362999320030212	0.6100716533109187	16186	0.6100716533109187	0.04977781581724357	chr4	85223857	85323884
12_682	0.365617883327973	-0.2556706368923187	0.6212885202202918	4986	0.6212885202202918	0.04719726139758041	chr12	68125879	68225916
4_1728	2.62519714996391	1.770752191543579	0.8544449584203311	15367	0.8544449584203311	0.017191055210068112	chr4	172748357	172848384
16_617	2.40302168309939	1.5068833827972412	0.8961383003021486	7915	0.8961383003021486	0.01462770859722057	chr16	61636961	61737020
3_751	2.83685939826068	1.4769893884658813	1.3598700097947987	14442	1.3598700097947987	0.003320823558329002	chr3	75008251	75108261
13_716	2.21975134709517	1.2528997659683228	0.9668515811268472	5792	0.9668515811268472	0.011260120023141196	chr13	71542901	71642960
14_437	3.0030628947011	2.140532970428467	0.8625299242726334	6253	0.8625299242726334	0.016653924484663067	chr14	43620057	43720102
7_551	-1.55767769815745	-0.6057692766189575	-0.9519084215384925	19612	0.9519084215384925	0.01188551801092148	chr7	55013201	55113224
1_779	-1.39643757820773	-0.6630699038505554	-0.7333676743571746	1521	0.7333676743571746	0.02837958242594946	chr1	77815561	77915580
2_1259	1.8861073542138	0.9991148114204407	0.8869925427933594	10163	0.8869925427933594	0.015147998182606023	chr2	125850321	125950360
6_1245	-0.571457217739945	0.30864593386650085	-0.8801031516064458	17874	0.8801031516064458	0.015554798727834485	chr6	124409953	124509960
7_100	2.312632285852	1.1989994049072266	1.1136328809447735	18804	1.1136328809447735	0.006840707975503149	chr7	9902377	10002400
12_200	1.59531148441356	0.4007614850997925	1.1945499993137676	4521	1.1945499993137676	0.005318274069994103	chr12	19907563	20007600
6_638	2.08390355212746	1.4745285511016846	0.6093750010257755	18481	0.6093750010257755	0.049943331668756995	chr6	63705097	63805104
14_994	-1.40354985735316	-0.6901789903640747	-0.7133708669890853	6794	0.7133708669890853	0.030977582940867998	chr14	99345679	99445724
18_345	1.82571747017779	0.8654091954231262	0.9603082747546638	9051	0.9603082747546638	0.011528893099788792	chr18	34434057	34534155
6_1020	3.75088377969856	2.4283595085144043	1.3225242711841556	17651	1.3225242711841556	0.0036763438564723218	chr6	101908153	102008160
7_956	-0.778119796557607	-0.134602352976799	-0.643517443580808	19950	0.643517443580808	0.04252358539392299	chr7	95522921	95622944
8_1129	2.05866937483669	1.1583919525146484	0.9002774223220418	20094	0.9002774223220418	0.014399381199458891	chr8	112848505	112948547
13_824	2.05760785800039	1.3980255126953125	0.6595823453050773	5846	0.6595823453050773	0.0394772941570956	chr13	82349381	82449440
10_385	1.58519672607906	0.9299796223640442	0.6552171037150158	2404	0.6552171037150158	0.04027929659651472	chr10	38409601	38509625
4_1650	3.44640196436101	2.0237834453582764	1.4226185190027336	15283	1.4226185190027336	0.0028149289651818554	chr4	164946173	165046200
6_1353	0.222261007773988	-0.4143182337284088	0.6365792415023968	17986	0.6365792415023968	0.04392266496358442	chr6	135210817	135310824
9_766	2.07632064412843	1.4057785272598267	0.6705421168686034	21845	0.6705421168686034	0.037544110692479656	chr9	76506886	76606894
2_1545	2.71116466584093	1.6505553722381592	1.060609293602771	10451	1.060609293602771	0.00813671152885233	chr2	154461761	154561800
1_696	1.69977880538208	0.996076762676239	0.7037020427058409	1431	0.7037020427058409	0.03233379137255797	chr1	69513901	69613920
19_229	-2.22725924393698	-1.4820042848587036	-0.7452549590782764	9627	0.7452549590782764	0.02695727769430946	chr19	22811173	22911221
2_693	-1.63403135955946	-0.8268401622772217	-0.8071911972822383	11806	0.8071911972822383	0.02078385461752627	chr2	69227681	69327720
14_981	-0.854124991699924	-0.23109114170074463	-0.6230338499991793	6781	0.6230338499991793	0.04680965627651823	chr14	98045081	98145126
4_288	-0.534657729748806	0.41475075483322144	-0.9494084845820274	15620	0.9494084845820274	0.01199424824384991	chr4	28708037	28808064
4_1648	2.65187017896101	1.4184439182281494	1.2334262607328608	15280	1.2334262607328608	0.0047370634623883235	chr4	164746117	164846144
10_1128	0.820930707816443	0.17459027469158173	0.6463404331248612	1899	0.6463404331248612	0.04196910464215403	chr10	112728176	112828200
13_930	-0.179057966574123	0.9031867384910583	-1.0822447050651813	5925	1.0822447050651813	0.007574150460174645	chr13	92955741	93055800
12_738	-0.55991064964622	0.31054574251174927	-0.8704563921579692	5040	0.8704563921579692	0.016146898582282566	chr12	73728007	73828044
10_1100	3.08807401099938	2.145026683807373	0.9430473271920068	1869	0.9430473271920068	0.012276439825259054	chr10	109927476	110027500
13_722	-1.00218784682652	0.09527062624692917	-1.0974584730734491	5796	1.0974584730734491	0.007207125372553515	chr13	72143261	72243320
11_403	-0.81220422113141	-0.056176695972681046	-0.756027525158729	3540	0.756027525158729	0.025740827920068807	chr11	40201609	40301612
14_855	2.06556777272805	1.1680227518081665	0.8975450209198836	6662	0.8975450209198836	0.014549619427175718	chr14	85439285	85539330
3_1102	1.83411694611486	1.1728389263153076	0.6612780197995525	13054	0.6612780197995525	0.03917076420324792	chr3	110112112	110212122
11_1031	1.57898251378122	0.5543849468231201	1.0245975669580998	2923	1.0245975669580998	0.009192055681946013	chr11	103004121	103104124
12_1280	2.30023146563193	0.7714206576347351	1.528810807997195	4399	1.528810807997195	0.002159831459547506	chr12	127948603	128048640
10_466	-4.36577813731787	-3.313835382461548	-1.0519427548563218	2447	1.0519427548563218	0.008376441293338793	chr10	46511626	46611650
21_312	-1.48985025375343	-0.4799078404903412	-1.0099424132630888	12522	1.0099424132630888	0.009669371895360294	chr21	31119283	31219344
5_1003	1.36335306133097	0.589961051940918	0.7733920093900519	16340	0.7733920093900519	0.0239145130879354	chr5	100208017	100308024
4_1371	2.59932749936174	1.7308523654937744	0.8684751338679657	14992	0.8684751338679657	0.016271860976953007	chr4	137038361	137138388
9_748	0.856558585217884	0.23673173785209656	0.6198268473657874	21827	0.6198268473657874	0.04752470333470106	chr9	74706724	74806732
1_839	-0.262392015364203	0.49007484316825867	-0.7524668585324616	1587	0.7524668585324616	0.026135550973824147	chr1	83816761	83916780
6_1337	1.39783458223292	0.6834452748298645	0.7143893074030554	17968	0.7143893074030554	0.030838664264478524	chr6	133610689	133710696
1_795	2.34446322088215	1.343618392944336	1.0008448279378142	1539	1.0008448279378142	0.009981022122848111	chr1	79415881	79515900
5_1675	1.22094654645457	0.2772350013256073	0.9437115451289626	16855	0.9437115451289626	0.012246597866315408	chr5	167413393	167513400
13_386	1.52001130819628	0.7312026619911194	0.7888086462051607	5550	0.7888086462051607	0.02242123903818314	chr13	38523101	38623160
21_328	-1.05111663522435	-0.43176189064979553	-0.6193547445745544	12538	0.6193547445745544	0.04763101854394542	chr21	32720275	32820336
2_2296	2.16629880219215	1.2278831005096436	0.9384157016825063	11218	0.9384157016825063	0.012487014190034642	chr2	229591801	229691840
13_927	2.32964522337863	1.5125129222869873	0.8171323010916427	5922	0.8171323010916427	0.019958164835299507	chr13	92655561	92755620
4_681	-0.674140988473187	0.2699698507785797	-0.9441108392517668	16005	0.9441108392517668	0.01222870099271854	chr4	68019041	68119068
2_1112	5.25850256704729	3.258134126663208	2.000368440384082	10059	2.000368440384082	0.0007966333555958237	chr2	111144441	111244480
13_712	-0.179674240517474	0.6080971956253052	-0.7877714361427792	5788	0.7877714361427792	0.022518142597760624	chr13	71142661	71242720
1_1889	2.35004947771513	1.4692579507827759	0.8807915269323541	639	0.8807915269323541	0.015513561417059575	chr1	188837761	188937780
6_1243	2.10563599590771	1.3482701778411865	0.7573658180665235	17872	0.7573658180665235	0.02559430363477785	chr6	124209937	124309944
9_111	2.266661035232	1.4437178373336792	0.8229431978983208	21327	0.8229431978983208	0.0194937613502249	chr9	11000991	11100999
15_366	1.42248115101348	0.7560907006263733	0.6663904503871068	6922	0.6663904503871068	0.03826317859205157	chr15	36510951	36610980
10_209	1.54718487713577	0.6809983253479004	0.8661865517878695	2211	0.8661865517878695	0.01641766661723662	chr10	20805201	20905225
10_1182	0.36596227924817	-0.2499057948589325	0.6158680741071025	1952	0.6158680741071025	0.04842468419973575	chr10	118129526	118229550
2_419	1.66312687765599	0.7868770360946655	0.8762498415613245	11509	0.8762498415613245	0.01578810034868521	chr2	41816721	41916760
3_1444	1.81076146361312	1.0880472660064697	0.7227141976066502	13338	0.7227141976066502	0.029730229198665265	chr3	144315874	144415884
8_147	2.50162895960245	1.5535567998886108	0.9480721597138393	20437	0.9480721597138393	0.012052867380042012	chr8	14606279	14706321
1_739	2.42461567260429	1.6357589960098267	0.7888566765944631	1478	0.7888566765944631	0.02241676378738461	chr1	73814761	73914780
15_497	1.64210624237697	0.43409132957458496	1.208014912802385	7048	1.208014912802385	0.005107428923951798	chr15	49614881	49714910
4_592	-1.13870560053279	-0.02998911775648594	-1.108716482776304	15908	1.108716482776304	0.006949598121196583	chr4	59116549	59216576
4_970	1.23200695444762	0.6169698238372803	0.6150371306103397	16303	0.6150371306103397	0.0486160563198691	chr4	96927133	97027160
14_423	2.93748086264331	2.0356578826904297	0.9018229799528803	6239	0.9018229799528803	0.014315234596025917	chr14	42219413	42319458
2_2096	-0.566333833048143	0.2940811216831207	-0.8604149547312637	10998	0.8604149547312637	0.016792451182577946	chr2	209583801	209683840
6_937	-0.985314294373912	0.4101761281490326	-1.3954904225229448	18757	1.3954904225229448	0.003020891836524924	chr6	93607489	93707496
10_258	3.25005788273627	1.5806465148925781	1.6694113678436917	2265	1.6694113678436917	0.0015601179878357585	chr10	25706426	25806450
11_813	2.74803214666893	1.836572527885437	0.9114596187834931	3920	0.9114596187834931	0.013803843260518131	chr11	81203249	81303252
6_1023	2.49799566091892	1.7894539833068848	0.7085416776120352	17654	0.7085416776120352	0.031646412342644946	chr6	102208177	102308184
5_830	1.73549177109012	0.9941490888595581	0.741342682230562	17454	0.741342682230562	0.027415854934360096	chr5	82906633	83006640
13_1039	1.36460333911426	0.5287668704986572	0.8358364686156028	5355	0.8358364686156028	0.018508923210272914	chr13	103862281	103962340
3_1176	-1.43657094833866	-0.23331300914287567	-1.2032579391957843	13134	1.2032579391957843	0.005180711157907896	chr3	117512926	117612936
1_726	2.78043423609131	1.840047836303711	0.9403863997875992	1464	0.9403863997875992	0.012396883165677745	chr1	72514501	72614520
11_832	-0.334771217872729	0.3136403560638428	-0.6484115739365718	3941	0.6484115739365718	0.041567610332744344	chr11	83103325	83203328
12_1274	1.36623066653595	0.4884481728076935	0.8777824937282566	4393	0.8777824937282566	0.015694800439806318	chr12	127348375	127448412
2_2150	2.66537715718866	1.3487827777862549	1.3165943794024053	11057	1.3165943794024053	0.0037370891053449405	chr2	214985961	215086000
12_141	-0.640434721837463	0.07542355358600616	-0.7158582754234691	4458	0.7158582754234691	0.030639582268725225	chr12	14005321	14105358
6_561	1.24695811832011	0.5240830183029175	0.7228751000171925	18450	0.7228751000171925	0.029709272781110265	chr6	56004481	56104488
18_700	1.82141018752563	0.850300133228302	0.9711100542973281	9424	0.9711100542973281	0.011089309801550111	chr18	69969202	70069300
9_1133	1.58618700085598	0.5296227335929871	1.056564267262993	21351	1.056564267262993	0.008247536652371334	chr9	113210189	113310197
1_1461	-4.52487998509394	-1.7511801719665527	-2.7736998131273873	205	2.7736998131273873	0.0002353485076745608	chr1	146029201	146129220
6_1025	3.46831776770201	2.7622733116149902	0.7060444560870196	17656	0.7060444560870196	0.031998927529529285	chr6	102408193	102508200
10_1097	2.56510806316416	1.5817984342575073	0.9833096289066527	1864	0.9833096289066527	0.010617234569223736	chr10	109627401	109727425
1_890	0.927016438285437	0.31787919998168945	0.6091372383037476	1643	0.6091372383037476	0.04999996476237228	chr1	88917781	89017800
8_152	-1.22430981735634	0.2804202735424042	-1.5047300908987442	20443	1.5047300908987442	0.002290018649523715	chr8	15106494	15206536
2_1637	1.25775615409718	0.5152651071548462	0.7424910469423338	10551	0.7424910469423338	0.027280297358552596	chr2	163665441	163765480
9_814	1.65962552971528	0.728323221206665	0.931302308508615	21897	0.931302308508615	0.01281906882674728	chr9	81307318	81407326
20_129	-1.05851946704054	-0.3585661053657532	-0.6999533616747868	12095	0.6999533616747868	0.03287829456958521	chr20	12805121	12905160
7_1448	1.75081021355019	1.071929931640625	0.678880281909565	19123	0.678880281909565	0.03614694900193011	chr7	144734729	144834752
15_881	1.03367506476081	0.41759735345840454	0.6160777113024054	7364	0.6160777113024054	0.04837653946007027	chr15	88026401	88126430
10_929	-0.917952986838523	-0.3078193962574005	-0.6101335905811225	2830	0.6101335905811225	0.049763130620124954	chr10	92823201	92923225
3_754	-0.665356316532961	0.07708217203617096	-0.742438488569132	14445	0.742438488569132	0.0272864841908699	chr3	75308284	75408294
9_289	2.30507103707408	1.5539016723632812	0.7511693647107989	21657	0.7511693647107989	0.026281170876507023	chr9	28802593	28902601
11_911	2.53676426381088	1.8988873958587646	0.6378768679521154	4023	0.6378768679521154	0.043657012424481	chr11	91003641	91103644
6_1162	-0.169844296002625	0.48782065510749817	-0.6576649511101231	17789	0.6576649511101231	0.03982726406998463	chr6	116109289	116209296
9_304	2.62788484547375	1.953902244567871	0.6739826009058789	21674	0.6739826009058789	0.0369601204428621	chr9	30302728	30402736
16_329	2.18228711220835	1.3740534782409668	0.808233633967383	7728	0.808233633967383	0.020695372542937927	chr16	32819681	32919740
4_1186	-0.377150531535867	0.5130971074104309	-0.8902476389462979	14797	0.8902476389462979	0.014960285294650546	chr4	118533181	118633208
13_359	1.23720344781815	0.6186217069625854	0.6185817408555645	5533	0.6185817408555645	0.047805683717145234	chr13	35821481	35921540
3_1034	3.66906235009633	2.555243730545044	1.113818619551286	12986	1.113818619551286	0.006836635669053511	chr3	103311364	103411374
15_356	1.06275517650665	0.3935246765613556	0.6692304999452945	6912	0.6692304999452945	0.037769569770248604	chr15	35510651	35610680
1_837	5.54224093975429	2.5342836380004883	3.0079573017538017	1585	3.0079573017538017	0.00017391542051109908	chr1	83616721	83716740
9_443	-4.33958014704239	-1.7977421283721924	-2.541838018670197	21783	2.541838018670197	0.0003259873348843355	chr9	44203979	44303987
17_513	2.99770690537639	1.8345938920974731	1.1631130132789167	8550	1.1631130132789167	0.0058542063720158615	chr17	51259905	51360021
9_1218	-1.54453132751828	-0.6567306518554688	-0.8878006756628112	21445	0.8878006756628112	0.01510112995009631	chr9	121710954	121810962
4_650	-0.993569190712936	0.6006921529769897	-1.5942613436899258	15971	1.5942613436899258	0.00185008427868666	chr4	64918173	65018200
4_1484	1.61049865678226	-0.11705333739519119	1.727551994177451	15112	1.727551994177451	0.0013741539185591247	chr4	148341525	148441552
9_254	2.64419680467299	1.9405255317687988	0.7036712729041912	21619	0.7036712729041912	0.03233821744322689	chr9	25302278	25402286
5_204	-0.0962319053198936	0.6508573889732361	-0.7470892942931296	17009	0.7470892942931296	0.026745400790695772	chr5	20301625	20401632
3_42	1.16731504244899	0.5328603982925415	0.6344546441564485	14093	0.6344546441564485	0.04436164740908832	chr3	4100452	4200462
4_213	1.92076698024826	1.2627629041671753	0.6580040760810848	15538	0.6580040760810848	0.039765104541411016	chr4	21205937	21305964
11_429	-0.0942585848876294	0.755348265171051	-0.8496068500586804	3568	0.8496068500586804	0.0175224920907409	chr11	42801713	42901716
8_437	5.25912891510272	3.0119054317474365	2.2472234833552838	20734	2.2472234833552838	0.000516242771341978	chr8	43618749	43718791
12_623	1.88840991290855	1.1988476514816284	0.6895622614269217	4925	0.6895622614269217	0.034444772184259925	chr12	62223637	62323674
2_2225	-0.465804638531782	0.20808391273021698	-0.673888551261999	11140	0.673888551261999	0.036975943160080474	chr2	222488961	222589000
8_111	-2.19988143289211	-1.0999873876571655	-1.0998940452349446	20073	1.0998940452349446	0.0071504253323515015	chr8	11004731	11104773
6_640	-0.0226059203902203	0.7385275959968567	-0.7611335163870769	18484	0.7611335163870769	0.025187088056311226	chr6	63905113	64005120
7_1267	-0.686522040763928	0.2500896453857422	-0.9366116861496702	18944	0.9366116861496702	0.012570223483110453	chr7	126630385	126730408
9_297	1.96343776501041	1.3262557983398438	0.6371819666705663	21666	0.6371819666705663	0.0437990429467453	chr9	29602665	29702673
13_392	-0.650832073314638	0.11031936854124069	-0.7611514418558787	5555	0.7611514418558787	0.02518516915410526	chr13	39123461	39223520
21_302	-1.07171192671987	-0.4042525589466095	-0.6674593677732605	12512	0.6674593677732605	0.03807652201575929	chr21	30118663	30218724
10_555	3.03178280157012	1.8025237321853638	1.229259069384756	2523	1.229259069384756	0.004795453364273017	chr10	55413851	55513875
4_1182	-0.405260378611016	0.5028864145278931	-0.9081467931389091	14793	0.9081467931389091	0.013977102567583138	chr4	118133069	118233096
1_648	-1.13868253238721	-0.49466633796691895	-0.6440161944202911	1378	0.6440161944202911	0.042425010125405824	chr1	64712941	64812960
13_557	2.68928037618293	2.0626022815704346	0.6266780946124952	5666	0.6266780946124952	0.046012047980972845	chr13	55633361	55733420
13_896	-0.470368658180522	0.43792593479156494	-0.9082945929720869	5900	0.9082945929720869	0.013969316549499707	chr13	89553701	89653760
10_474	-4.36577813731787	-2.6107594966888428	-1.755018640629027	2455	1.755018640629027	0.0012960221394994608	chr10	47311826	47411850
9_406	4.14798364350761	2.2286274433135986	1.9193562001940112	21775	1.9193562001940112	0.000929200302117772	chr9	40503646	40603654
1_1689	-0.889125334233764	-0.19905723631381989	-0.6900680979199442	427	0.6900680979199442	0.034366519939287105	chr1	168833761	168933780
20_223	0.773559835986224	0.1327691376209259	0.6407906983652981	12181	0.6407906983652981	0.04306720841562664	chr20	22208881	22308920
12_865	2.17440822309929	1.3706321716308594	0.8037760514684305	5178	0.8037760514684305	0.02107692704222174	chr12	86432833	86532870
6_823	1.41365226677068	0.7494337558746338	0.6642185108960461	18652	0.6642185108960461	0.038645734422096165	chr6	82206577	82306584
3_228	2.72285727199685	1.2556123733520508	1.467244898644799	13908	1.467244898644799	0.002512904002224993	chr3	22702498	22802508
12_982	-0.758278243513984	-0.014718434773385525	-0.7435598087405985	5305	0.7435598087405985	0.027154849515340966	chr12	98137279	98237316
6_981	3.63369138807524	2.1721577644348145	1.4615336236404257	18787	1.4615336236404257	0.0025492116890410785	chr6	98007841	98107848
3_294	0.732186759484088	-0.0255410298705101	0.7577277893545981	13978	0.7577277893545981	0.025554843330690462	chr3	29303224	29403234
15_874	1.4958464021572	0.8313645720481873	0.6644818301090127	7357	0.6644818301090127	0.03859911848355122	chr15	87326191	87426220
15_534	-0.426298696219686	0.22956006228923798	-0.655858758508924	7085	0.655858758508924	0.040160232536155735	chr15	53315991	53416020
4_223	-0.718571281072035	-0.0694270133972168	-0.6491442676748183	15549	0.6491442676748183	0.04142664117946408	chr4	22206217	22306244
15_490	0.472091381648367	-0.3536493182182312	0.8257406998665981	7041	0.8257406998665981	0.019274823173136318	chr15	48914671	49014700
12_1053	-0.928528277793801	-0.27465781569480896	-0.653870462098992	4174	0.653870462098992	0.04053050920602726	chr12	105239977	105340014
11_376	2.68165328812936	1.535756230354309	1.1458970577750511	3510	1.1458970577750511	0.006176132006938868	chr11	37501501	37601504
4_1343	-0.271595008221684	0.5828943848609924	-0.8544893930826765	14962	0.8544893930826765	0.017188046446608887	chr4	134237577	134337604
5_1643	2.20907676639865	1.32646906375885	0.8826077026397998	16820	0.8826077026397998	0.015405397142990308	chr5	164213137	164313144
14_840	3.30543679131941	2.1220321655273438	1.183404625792066	6647	1.183404625792066	0.0055010257961581105	chr14	83938595	84038640
9_32	0.837233711111379	0.09777779132127762	0.7394559197901014	21689	0.7394559197901014	0.02764031275504409	chr9	3100280	3200288
18_387	1.56631940345596	0.3648565411567688	1.2014628622991912	9096	1.2014628622991912	0.005208703805682399	chr18	38638215	38738313
13_943	2.74661033471172	1.5648653507232666	1.1817449839884535	5935	1.1817449839884535	0.005528901736218522	chr13	94256521	94356580
4_303	-0.716784714278842	0.35310983657836914	-1.069894550857211	15637	1.069894550857211	0.007889176141356565	chr4	30208457	30308484
8_1387	-0.141281534926924	0.5769060850143433	-0.7181876199412672	20367	0.7181876199412672	0.03032699300137253	chr8	138659599	138759641
12_1127	0.910098101748696	0.0628260150551796	0.8472720866935164	4253	0.8472720866935164	0.01768519338511272	chr12	112642789	112742826
4_1560	-1.45031595105833	-0.623327910900116	-0.8269880401582141	15192	0.8269880401582141	0.01917815766463096	chr4	155943653	156043680
5_239	-0.231884473619784	0.5202035307884216	-0.7520880044082057	17044	0.7520880044082057	0.026177971154912348	chr5	23801905	23901912
4_1594	0.91378811550417	0.20862159132957458	0.7051665241745955	15229	0.7051665241745955	0.032123954200115976	chr4	159344605	159444632
5_1448	1.5311393818767	0.7691124677658081	0.762026914110892	16611	0.762026914110892	0.02509166209607901	chr5	144711577	144811584
12_825	-1.01832561614615	-0.22089418768882751	-0.7974314284573225	5134	0.7974314284573225	0.021634652679196537	chr12	82431313	82531350
2_1313	7.51010718840829	3.7325668334960938	3.7775403549121966	10223	3.7775403549121966	7.441544409971589e-05	chr2	131252481	131352520
14_361	1.91895475846979	0.6042107939720154	1.3147439644977745	6182	1.3147439644977745	0.0037563005565768633	chr14	36016561	36116606
18_494	-0.628054124721352	0.06377585232257843	-0.6918299770439305	9205	0.6918299770439305	0.03409557972598871	chr18	49348808	49448906
12_487	-1.51350927103006	-0.6453580856323242	-0.8681511853977357	4777	0.8681511853977357	0.016292404283674438	chr12	48618469	48718506
8_900	1.96179209474583	1.1921652555465698	0.7696268391992602	21137	0.7696268391992602	0.024297058769997697	chr8	89938658	90038700
7_824	1.26921533537812	0.5899906754493713	0.6792246599287486	19817	0.6792246599287486	0.036090560898958346	chr7	82319753	82419776
4_1689	1.82561880965869	1.143856406211853	0.681762403446837	15324	0.681762403446837	0.03567818509288296	chr4	168847265	168947292
1_1968	2.08047364873087	1.4039932489395142	0.6764803997913558	722	0.6764803997913558	0.03654277014781222	chr1	196739341	196839360
3_844	3.22112811664122	1.9397790431976318	1.2813490734435882	14484	1.2813490734435882	0.004125173159816762	chr3	84309274	84409284
17_128	-1.25788299245089	-0.2686682641506195	-0.9892147283002706	8250	0.9892147283002706	0.010397579048616393	chr17	12714860	12814976
2_407	0.371269659200652	-0.32447388768196106	0.6957435468826131	11496	0.6957435468826131	0.03350265510497634	chr2	40616241	40716280
13_1077	-0.555340413793202	0.12208250164985657	-0.6774229154430585	5383	0.6774229154430585	0.03638671765434433	chr13	107664561	107764620
10_833	2.1208473408981	1.3677189350128174	0.7531284058852825	2724	0.7531284058852825	0.026061673272552908	chr10	83220801	83320825
4_1030	-1.13569065885238	-0.18724524974822998	-0.9484454091041501	14632	0.9484454091041501	0.012036459312251004	chr4	102928813	103028840
4_1128	1.797403958032	1.1086586713790894	0.6887452866529107	14740	0.6887452866529107	0.0345715979545882	chr4	112731557	112831584
7_628	4.20075272376397	3.2641165256500244	0.9366361981139457	19631	0.9366361981139457	0.012569088357997605	chr7	62715049	62815072
16_622	3.02559093431969	1.899183750152588	1.126407184167102	7921	1.126407184167102	0.006567484008731485	chr16	62137261	62237320
2_496	-0.709142564350374	-0.04605497047305107	-0.663087593877323	11593	0.663087593877323	0.03884668828718938	chr2	49519801	49619840
18_736	-1.45207421863572	-0.7813798189163208	-0.6706943997193993	9461	0.6706943997193993	0.03751803583691152	chr18	73572766	73672864
2_1162	2.7179598876641	1.9142838716506958	0.8036760160134042	10105	0.8036760160134042	0.021085586054908043	chr2	116146441	116246480
12_454	2.05545995253314	0.9967249035835266	1.0587350489496132	4742	1.0587350489496132	0.008187832265277396	chr12	45317215	45417252
4_808	2.32355884558527	0.8513262867927551	1.472232558792515	16136	1.472232558792515	0.002481725140101242	chr4	80722597	80822624
11_1063	2.32200760988597	1.330811858177185	0.9911957517087848	2957	0.9911957517087848	0.010325139527275432	chr11	106204249	106304252
5_208	4.43336772626242	2.5906825065612793	1.8426852197011403	17013	1.8426852197011403	0.0010813510982166303	chr5	20701657	20801664
6_1357	-0.533949436890423	0.10336033999919891	-0.6373097768896219	17990	0.6373097768896219	0.04377287996493932	chr6	135610849	135710856
6_1370	-1.26445696677925	-0.569966733455658	-0.694490233323592	18004	0.694490233323592	0.03369121336365294	chr6	136910953	137010960
2_779	2.87455223561984	1.504318356513977	1.370233879105863	11895	1.370233879105863	0.003229860993128706	chr2	77831121	77931160
12_1279	1.26114939976944	0.2956297695636749	0.9655196302057651	4397	0.9655196302057651	0.01131420502768756	chr12	127848565	127948602
5_1650	-0.0460367488380029	0.9067789912223816	-0.9528157400603845	16828	0.9528157400603845	0.011846353770060802	chr5	164913193	165013200
4_744	1.02588703833752	0.4019874632358551	0.6238995751016649	16069	0.6238995751016649	0.0466187498147421	chr4	74320805	74420832
10_763	0.947810018342258	0.3229893445968628	0.6248206737453952	2663	0.6248206737453952	0.04641661243683551	chr10	76219051	76319075
4_194	2.61427222296171	1.6558421850204468	0.9584300379412634	15517	0.9584300379412634	0.01160748811912168	chr4	19305405	19405432
3_1087	1.20354887260592	0.5911799669265747	0.6123689056793453	13037	0.6123689056793453	0.04923643717278901	chr3	108611947	108711957
9_402	-4.33958014704239	-2.4136035442352295	-1.92597660280716	21773	1.92597660280716	0.0009173679899087353	chr9	40103610	40203618
11_997	-0.413124963149263	0.8333352208137512	-1.2464601839630143	4112	1.2464601839630143	0.00456005405716935	chr11	99603985	99703988
